Census Tract,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES 3.0 Score, CES 3.0 Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6059021916,3529,Orange ,92807,Anaheim,-117.7923658,33.8407667,11.52,16.22,15-20%,No,0.050,64.80,11.21,66.23,6.229,16.94,490.70,52.14,0.00,0.00,15292.79115,96.61,453.48,26.09,0,0.00,1.5,8.85,0,0.00,1,15.26,0.2,9.08,32.96,4.06,26.57,25.92,17.74,4.03,26.89,6.87,35.49,3.7,13.59,4.1,30.86,11.7,9.94,7.7,35.89,17.9,49.89,27.37,2.84,16.65
6073019803,4465,San Diego,92010,Carlsbad,-117.3081967,33.175329,11.52,16.21,15-20%,No,0.042,31.84,9.53630303,40.92,14.733,44.77,478.07,49.05,9.29,57.89,54.82242122,20.13,1746.93,87.62,0.7,10.71,12.5,55.16,0.175,56.35,2,29.25,1,32.80,43.92,5.41,55.71,22.66,11.83,4.32,33.77,4.84,11.23,4.4,16.83,3.8,28.62,12,10.58,5.3,15.01,15.9,39.54,20.53,2.13,8.82
6073017701,5275,San Diego,92024,Encinitas,-117.3060959,33.0772389,11.52,16.19,15-20%,No,0.042,31.84,10.37,52.61,12.500,36.90,294.92,31.61,9.85,58.31,65.61588488,21.79,420.45,22.95,0,0.00,21,72.43,0,0.00,4,48.80,1,32.80,34.65,4.27,31.00,18.52,6.45,4.81,47.02,5.02,12.78,3.1,10.74,1,5.85,25.8,37.52,9.3,50.27,17,45.46,26.02,2.70,15.17
6037189400,3448,Los Angeles,90068,Los Angeles,-118.3211428,34.1200812,11.52,16.18,15-20%,No,0.051,69.23,12.47,83.99,8.788,24.94,664.07,78.57,0.00,0.00,2103.848262,68.46,NA,NA,0,0.00,2.5,15.44,0,0.00,0,0.00,0,0.00,37.16,4.58,37.60,20.87,9.03,3.95,24.98,6.93,36.33,0.7,0.82,1.5,9.85,17.3,21.06,10.6,60.55,14.6,33.07,24.26,2.52,12.86
6013356002,5375,Contra Costa,94553,Martinez,-122.1903986,37.9544588,11.51,16.17,15-20%,No,0.033,11.08,8.27876414,20.16,3.061,8.80,65.62,0.96,0.20,26.32,783.7055072,57.47,496.34,30.35,2,27.29,0,0.00,0,0.00,8,76.39,0,0.00,21.69,2.67,5.03,62.97,72.46,5.15,56.59,8.24,54.00,7.3,29.25,6.1,42.30,9.5,6.11,4.8,11.17,12.1,21.74,41.57,4.31,36.90
6065044520,1704,Riverside ,92276,Thousand Palms,-116.3795881,33.8530222,11.50,16.16,15-20%,No,0.068,100.00,7.02122524,10.74,2.850,8.34,545.11,57.03,57.45,72.16,0.155967294,2.99,910.93,63.18,0,0.00,3.3,22.77,0,0.00,0,0.00,27.6,99.20,38.08,4.69,40.10,17.38,5.39,4,26.20,3.96,4.43,13.2,48.07,2.4,17.53,38.7,57.64,NA,NA,11.3,17.96,23.65,2.45,12.09
6059099235,4619,Orange ,92646,Huntington Beach,-117.9845181,33.6939742,11.50,16.14,15-20%,No,0.044,40.49,11.21,66.23,9.226,26.46,237.82,23.76,2.35,46.30,8568.270588,91.43,842.34,59.61,0,0.00,10,49.69,0.17,55.48,0,0.00,0.4,12.36,41.57,5.12,49.43,19,6.97,3.13,10.64,3.97,4.49,6.7,26.73,2.1,14.88,28.7,42.60,6.9,28.15,22.1,67.35,21.65,2.25,10.01
6081608502,2637,San Mateo,94403,San Mateo,-122.2825353,37.5317305,11.49,16.13,15-20%,No,0.033,11.08,9.1171234,32.61,14.110,43.00,395.83,41.55,0.00,0.00,193.6925838,35.20,1680.71,86.50,0,0.00,39.75,87.64,0,0.00,2,29.25,1,32.80,33.78,4.16,28.51,24.46,15.00,5,52.36,4.06,5.05,7.5,30.00,9.6,57.63,13.5,13.22,3.8,5.53,15.8,39.08,26.62,2.76,15.75
6001421900,3632,Alameda ,94702,Berkeley,-122.2896443,37.8794799,11.48,16.12,15-20%,No,0.030,7.58,8.69794377,30.70,30.940,86.48,70.60,4.47,0.00,0.00,893.2845738,58.94,379.24,18.90,3.6,35.35,40.3,87.88,0.51,77.41,12,91.47,0.5,20.49,40.56,5.00,46.38,54.68,62.55,3.34,13.94,4.12,5.47,1.8,4.73,2.5,18.38,18.5,23.48,6.2,22.33,10.8,15.99,22.15,2.30,10.44
6017031402,5896,El Dorado,95684,Somerset,-120.5343814,38.6035985,11.48,16.11,15-20%,No,0.055,77.87,5.51254805,3.97,0.477,1.87,570.39,60.10,0.76,36.74,1.29961533,5.48,104.76,1.33,0,0.00,0,0.00,0,0.00,1,15.26,12.5,92.74,25.04,3.08,9.83,30.03,25.18,4.11,28.69,5.32,15.67,10.4,40.63,0.6,2.60,36.5,54.58,17.4,91.37,18.8,53.71,35.88,3.72,28.43
6073008513,2691,San Diego,92111,San Diego,-117.1810994,32.8034143,11.46,16.09,15-20%,No,0.042,31.84,9.95548266,42.86,13.404,40.50,228.07,22.24,0.00,0.00,145.6851581,30.24,670.75,47.79,0.5,8.28,2.5,15.44,0.11,45.80,10,85.78,0,0.00,30.87,3.80,21.58,59.97,69.19,4.5,38.92,4.74,10.22,3.8,14.04,0,0.00,19.5,25.77,4.5,9.37,16.8,44.26,29.07,3.01,18.89
6073008348,5259,San Diego,92126,San Diego,-117.1629598,32.9147375,11.46,16.08,15-20%,No,0.044,40.49,9.53630303,40.92,9.374,26.93,228.07,22.24,0.00,0.00,69.8772318,22.24,923.22,63.73,0,0.00,0,0.00,0.36,71.55,0,0.00,0,0.00,25.39,3.13,10.52,30.34,25.70,4.95,51.08,5.9,22.57,8.3,33.42,11.4,63.98,11,8.75,12.7,74.37,8.2,7.25,35.33,3.66,27.56
6111005907,3635,Ventura ,91361,Westlake Village,-118.8464045,34.1376331,11.46,16.07,15-20%,No,0.050,64.80,9.53630303,40.92,3.925,11.14,459.37,47.17,0.00,5.82,120.934753,27.34,831.86,59.07,0.9,12.86,33.55,84.19,0,0.00,9,80.63,0,0.00,36.25,4.47,35.13,16.39,4.34,2.84,7.24,6.83,34.96,6.5,25.95,3.4,25.50,10.4,7.67,10.7,61.35,17.8,49.47,24.75,2.57,13.57
6059099416,4444,Orange ,92649,Huntington Beach,-118.0458577,33.7188921,11.46,16.05,15-20%,No,0.044,40.49,11.21,66.23,12.349,36.07,238.50,24.15,0.00,0.00,9867.881263,93.46,545.21,35.63,1.6,22.51,3,21.88,0,0.00,10,85.78,0,0.00,36.87,4.54,36.85,25.28,16.74,4.8,46.74,7,37.28,3.7,13.59,1.4,9.00,16,18.21,4.1,6.94,13.4,27.61,24.33,2.52,12.98
6033001100,3865,Lake ,95451,Kelseyville,-122.7736029,38.8709539,11.46,16.04,15-20%,No,0.038,22.34,4.50614746,1.86,0.607,2.35,280.94,29.40,2.50,46.92,0.017663886,1.32,114.37,1.74,1,17.97,16.25,63.80,5.5,97.26,0,0.00,1.5,39.33,24.65,3.04,8.99,36.86,36.83,2.56,5.00,6.93,36.33,6.6,26.32,0,0.00,38.1,56.92,17.1,90.63,20.2,59.82,36.40,3.77,29.15
6037920018,2277,Los Angeles,91350,Santa Clarita,-118.5295463,34.4558936,11.46,16.03,15-20%,No,0.062,91.10,9.53630303,40.92,6.976,18.93,524.93,55.42,0.00,0.00,47.34141341,18.47,529.86,33.80,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,24.63,3.03,8.94,24.17,14.44,5.59,67.99,9.35,67.32,4.5,17.34,0.9,4.84,14.7,15.64,7.5,33.82,16.6,42.93,36.41,3.78,29.22
6037463800,3869,Los Angeles,91105,Pasadena,-118.1745514,34.1341118,11.45,16.02,15-20%,No,0.051,69.23,11.21,66.23,18.350,56.15,621.49,70.26,0.00,0.00,2945.953609,73.04,1995.62,90.93,14,75.05,0,0.00,0,0.00,3,41.15,0.1,1.34,48.39,5.96,68.04,20.2,8.19,6.32,82.24,4.23,6.28,1,1.56,0.5,1.63,6.5,2.21,5.4,15.84,6,2.81,18.52,1.92,6.91
6075032802,4047,San Francisco,94122,San Francisco,-122.4812305,37.7530955,11.44,16.00,15-20%,No,0.030,7.58,8.27876414,20.16,39.677,92.94,171.20,12.94,0.00,0.00,203.6054498,36.29,1354.37,79.62,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,23.76,2.93,7.65,18.03,5.91,8.86,98.78,4.19,5.93,14.3,50.61,18.4,81.63,17.9,22.33,6.1,21.28,11,16.78,37.70,3.91,31.32
6017031404,2407,El Dorado,95667,Placerville,-120.7055174,38.6909824,11.44,15.99,15-20%,No,0.057,82.10,6.73445993,8.77,1.003,3.52,232.32,23.11,1.05,39.13,2.0514299,5.86,158.04,3.61,7,52.46,2,13.52,0,0.00,0,0.00,0,0.00,20.22,2.49,3.43,45.72,50.65,4.76,45.66,8.15,52.57,8.5,34.12,0.5,1.63,22.6,31.60,20.5,96.04,14.2,31.42,44.30,4.59,41.32
6073020304,6061,San Diego,92026,Escondido,-117.1308356,33.1749098,11.43,15.98,15-20%,No,0.048,60.88,9.95548266,42.86,10.903,31.11,401.84,41.89,8.67,57.31,35.75810987,16.08,1184.98,74.82,0,0.00,13.5,57.60,0,0.00,4,48.80,6,78.52,43.28,5.33,53.74,21.37,9.80,4.23,31.71,5.46,17.13,3.6,13.20,1.6,10.76,30.3,45.37,2.3,1.19,15.7,38.46,20.67,2.14,8.94
6113011203,2561,Yolo ,95695,Woodland,-121.7934889,38.659519,11.42,15.97,15-20%,No,0.046,53.02,7.02122524,10.74,4.454,12.31,302.34,32.39,146.27,78.46,46.25940479,18.26,357.92,17.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,21.17,2.61,4.44,56.23,64.44,6.02,76.75,8.77,60.38,9.5,37.48,4,30.14,5.6,1.53,5.6,17.29,1,0.03,42.24,4.38,37.96
6071000813,3449,San Bernardino,91784,Upland,-117.6779015,34.1406476,11.42,15.95,15-20%,No,0.062,91.10,12.47,83.99,11.503,33.09,409.75,42.81,0.00,0.00,2755.141312,72.00,1565.13,84.32,0.4,6.33,0,0.00,0,0.00,1,15.26,0,0.00,40.23,4.96,45.44,32.1,29.00,0.58,0.03,8.26,54.22,2.4,7.42,4.6,33.90,15.5,17.26,5.2,14.15,9.4,10.75,22.22,2.30,10.53
6013355111,6343,Contra Costa,94531,Antioch,-121.7753475,37.978244,11.42,15.94,15-20%,No,0.042,31.84,7.85958451,17.81,9.862,28.41,82.18,6.44,0.00,0.00,256.6999475,40.50,508.02,31.60,0,0.00,0,0.00,0.05,25.76,0,0.00,0,0.00,16.63,2.05,1.13,112.95,95.36,3.48,16.17,11.49,85.76,6.8,27.18,4.5,33.26,20.7,28.11,13.4,77.88,16.4,42.08,53.73,5.57,55.56
6097152906,5234,Sonoma ,95401,Santa Rosa,-122.7983695,38.472322,11.41,15.93,15-20%,No,0.030,7.58,6.18286598,7.76,10.511,30.03,662.04,74.20,118.14,77.08,35.22602952,16.00,442.58,25.04,0,0.00,10,49.69,0.01,8.56,8,76.39,1,32.80,33.80,4.16,28.57,38.63,39.67,4.11,28.69,6.08,25.00,11,42.30,1.8,12.28,19.1,24.86,4.8,11.17,11.3,17.96,26.42,2.74,15.53
6089011703,3282,Shasta ,96019,Shasta Lake,-122.3698759,40.6925227,11.40,15.92,15-20%,No,0.042,31.84,5.34450672,3.92,2.552,7.45,172.07,12.96,0.00,0.00,34.99246628,15.90,310.35,12.96,5,44.44,6,36.38,0,0.00,0,0.00,0,0.00,13.49,1.66,0.31,66.28,75.25,5.34,61.77,13.91,95.91,19.9,61.80,1.5,9.85,46.4,68.81,9,47.67,28.9,85.57,66.19,6.86,74.45
6013388000,2576,Contra Costa,94530,El Cerrito,-122.3022455,37.9089588,11.37,15.90,15-20%,No,0.030,7.58,8.69794377,30.70,16.226,49.43,70.60,4.47,0.00,0.00,684.7064294,55.67,310.03,12.91,6,48.25,12.5,55.16,0.06,28.04,11,89.54,1.25,36.52,32.48,4.00,25.53,40.54,42.66,2.42,4.08,5.73,20.35,4.5,17.34,6.8,45.65,24.3,35.01,8.7,44.97,11.6,19.19,27.40,2.84,16.71
6085506606,4453,Santa Clara,95008,Campbell,-121.9687764,37.2902052,11.37,15.89,15-20%,No,0.038,22.34,10.37,52.61,28.670,82.95,479.23,51.02,0.00,0.00,137.8462292,29.31,650.17,46.23,2,27.29,23.75,75.54,0.01,8.56,1,15.26,0,0.00,35.53,4.38,33.37,23.79,13.71,3.67,19.34,5.45,17.06,7.1,28.43,7.1,46.82,20.7,28.11,5.8,19.25,16.8,44.26,25.04,2.60,13.99
6083001903,5764,Santa Barbara,93463,Solvang,-120.1378745,34.6243989,11.36,15.88,15-20%,No,0.038,22.34,4.50614746,1.86,1.174,4.02,658.88,73.92,13.25,60.77,0.131512418,2.87,402.93,21.24,0,0.00,5,32.03,0,0.00,3,41.15,2.5,57.18,26.50,3.26,12.25,26.15,18.09,3.6,18.24,5.47,17.24,9.9,38.88,7.1,46.82,22.3,31.14,10.5,59.88,22.7,69.61,33.56,3.48,24.66
6065045117,3969,Riverside ,92260,Palm Desert,-116.3757329,33.7163278,11.35,15.87,15-20%,No,0.065,98.18,7.44040487,11.80,4.238,11.79,558.52,59.07,0.00,0.00,0.075499207,2.26,438.09,24.64,4,39.00,0,0.00,0,0.00,0,0.00,0,0.00,22.38,2.76,5.97,25.64,17.12,6.03,76.94,5.05,13.10,7.5,30.00,3.9,29.29,33.1,49.45,7.5,33.82,24.7,75.78,39.70,4.12,34.00
6003010000,1175,Alpine ,96120,Markleeville,-119.7989986,38.6176096,11.34,15.85,15-20%,No,0.055,77.87,2.58872381,0.07,0.127,0.36,645.76,72.66,0.00,0.00,1.186142227,5.36,70.6,0.44,0,0.00,0.75,3.96,0.2,60.50,13,92.77,11,90.99,31.48,3.88,23.22,18.39,6.26,NA,NA,6.5,30.46,10.5,40.87,2,13.97,39.6,59.07,10.7,61.35,10.6,15.05,28.21,2.93,17.69
6083000600,4629,Santa Barbara,93103,Santa Barbara,-119.6891123,34.4372104,11.34,15.84,15-20%,No,0.040,25.87,4.92532709,2.32,4.087,11.45,227.49,19.51,0.00,0.00,0.018612568,1.42,229.7,7.17,7.75,54.51,33.15,83.98,0.075,30.58,4,48.80,4,68.45,25.54,3.15,10.73,40.78,43.16,5.97,75.86,3.55,2.17,4.2,15.76,3.8,28.62,19.6,26.00,5.8,19.25,19.3,56.09,34.77,3.61,26.60
6081610000,4531,San Mateo,94062,Redwood City,-122.2412328,37.4844567,11.34,15.83,15-20%,No,0.033,11.08,9.53630303,40.92,17.800,54.08,96.51,7.80,0.15,24.17,145.9398463,30.29,466.29,27.40,12.8,71.38,80.85,96.06,0.32,70.01,0,0.00,0,0.00,34.47,4.25,30.53,27.13,19.97,4.75,45.23,4.55,8.49,7.6,30.37,4,30.14,15.1,16.39,5.7,18.33,15.9,39.54,25.76,2.67,14.79
6059032047,3652,Orange ,92691,Mission Viejo,-117.6420514,33.6575536,11.34,15.82,15-20%,No,0.050,64.80,8.69794377,30.70,4.520,12.53,361.50,37.58,0.13,23.23,3889.288921,76.40,407.11,21.73,0,0.00,0,0.00,0.05,25.76,8,76.39,2,50.44,35.60,4.38,33.54,17.17,5.20,6.07,77.68,4.66,9.43,4.2,15.76,2.8,20.88,15.4,17.01,6.3,23.07,11.5,18.76,24.93,2.59,13.82
6075015700,7832,San Francisco,94118,San Francisco,-122.4480069,37.7789154,11.34,15.80,15-20%,No,0.030,7.58,8.69794377,30.70,67.680,98.52,171.20,12.94,0.00,0.00,218.6417589,37.89,602.49,41.73,0,0.00,21.5,72.89,0.75,83.74,0,0.00,0,0.00,32.29,3.98,25.13,23.2,12.67,3.97,25.45,3.61,2.52,5.7,22.65,5.3,38.39,20,26.65,11.2,64.73,19,54.70,27.48,2.85,16.82
6085508507,3066,Santa Clara,95051,Santa Clara,-121.9984125,37.3562527,11.33,15.79,15-20%,No,0.035,16.94,10.37,52.61,23.687,72.62,258.84,26.19,0.00,0.00,242.7831903,39.89,858.25,60.56,0,0.00,7,39.42,0.025,15.68,0,0.00,0,0.00,29.27,3.61,17.95,17.72,5.67,6.76,88.13,4.78,10.60,1.6,3.77,13.2,69.96,20.6,27.89,5.2,14.15,10.2,13.28,30.31,3.14,20.47
6037573601,6114,Los Angeles,90808,Long Beach,-118.1316155,33.8262896,11.33,15.78,15-20%,No,0.042,31.84,11.21,66.23,15.389,46.88,220.01,18.37,0.00,0.00,5545.847674,82.63,550.67,36.30,1.3,20.45,4.5,28.72,0.075,30.58,0,0.00,0,0.00,32.20,3.97,24.85,30.62,26.23,5.5,65.74,8.08,51.56,3.4,12.25,0.5,1.63,10.8,8.42,4.8,11.17,6,2.81,27.55,2.86,16.89
6059063500,5775,Orange ,92663,Newport Beach,-117.9402584,33.6201747,11.33,15.76,15-20%,No,0.044,40.49,10.37,52.61,4.796,13.15,266.46,26.67,0.00,0.00,4918.110608,79.95,763.65,54.56,1,17.97,9.5,47.17,0.06,28.04,13,92.77,12.5,92.74,44.05,5.43,56.09,27.7,20.85,3.88,23.52,4.24,6.36,2.8,9.26,1,5.85,16.9,20.15,8.2,40.51,16.2,41.03,20.13,2.09,8.31
6075020700,5171,San Francisco,94110,San Francisco,-122.4235588,37.759168,11.31,15.75,15-20%,No,0.030,7.58,8.69794377,30.70,64.904,98.03,171.20,12.94,0.00,0.00,213.4873469,37.37,379.56,18.97,0,0.00,10.3,50.03,0.285,67.93,0,0.00,0,0.00,27.44,3.38,14.09,57.85,66.39,4.13,29.23,6.92,36.19,4.6,17.85,6,41.77,19.1,24.86,4.1,6.94,9.7,11.61,32.27,3.35,22.92
6085508404,6023,Santa Clara,94087,Sunnyvale,-122.0416426,37.3646098,11.31,15.74,15-20%,No,0.035,16.94,10.37,52.61,22.670,68.91,453.98,46.75,0.00,0.00,247.4540999,40.07,627.87,44.10,7.7,54.29,36.25,85.68,0.275,67.51,0,0.00,0,0.00,39.49,4.86,43.70,16.43,4.43,5.07,54.13,5.58,18.75,4.1,15.28,9.9,58.65,13.9,13.94,4.1,6.94,3.8,0.63,22.43,2.33,10.72
6075013400,3599,San Francisco,94115,San Francisco,-122.440799,37.789849,11.29,15.73,15-20%,No,0.030,7.58,8.69794377,30.70,67.680,98.52,171.20,12.94,0.00,0.00,225.2115169,38.64,749.91,53.65,0.2,2.72,5.25,32.46,0.105,43.24,10,85.78,0,0.00,34.00,4.19,29.14,64.21,73.63,3.46,15.93,6.56,31.24,4.7,18.27,0.8,4.29,13.8,13.76,3.3,3.55,11.5,18.76,26.00,2.70,15.12
6093000800,3412,Siskiyou ,96031,Forks of Salmon,-123.0110405,41.327554,11.28,15.71,15-20%,No,0.042,31.84,4.44564567,0.37,0.262,0.81,168.01,10.52,0.38,30.75,0.005520198,0.46,43.87,0.15,4,39.00,14.6,59.37,0,0.00,8,76.39,26,98.92,25.38,3.13,10.50,30.82,26.73,NA,NA,6.21,26.29,11.5,43.69,0.1,0.07,52.4,76.15,12.5,72.98,12.3,22.66,34.81,3.61,26.67
6073001900,2939,San Diego,92116,San Diego,-117.1196457,32.7696657,11.27,15.70,15-20%,No,0.042,31.84,10.37,52.61,27.973,81.73,228.07,22.24,0.00,0.00,183.0052255,34.19,3486.53,98.63,1,17.97,0,0.00,0.01,8.56,7,71.61,0,0.00,37.14,4.57,37.50,38.84,40.11,4.98,51.84,6.03,24.35,3.4,12.25,0.4,0.76,16.1,18.44,3.5,4.25,8.5,8.12,23.77,2.46,12.30
6097153703,3490,Sonoma ,95446,Guerneville,-123.0055208,38.4759155,11.27,15.69,15-20%,No,0.033,11.08,7.13616874,10.80,0.686,2.78,588.73,62.94,5.67,53.77,23.22196649,12.75,228.09,7.03,0,0.00,12,54.27,0,0.00,6,63.17,4.5,70.12,27.85,3.43,15.17,31.7,28.18,0.88,0.13,3.44,1.91,5.3,20.79,1.5,9.85,40.5,60.30,14.3,81.61,34.1,93.75,31.67,3.28,22.26
6061021109,5012,Placer ,95677,Rocklin,-121.2189633,38.78155,11.26,15.68,15-20%,No,0.053,73.93,7.85958451,17.81,8.790,24.95,72.22,4.71,0.04,14.16,21.83451863,12.37,1280.4,77.70,0.2,2.72,3.75,25.14,0.125,49.42,0,0.00,2.5,57.18,30.45,3.75,20.73,44.67,48.71,4.26,32.40,7.1,38.65,3.6,13.20,0.6,2.60,12.4,11.23,8.1,39.54,12.4,23.19,28.93,3.00,18.70
6073013601,5053,San Diego,91941,La Mesa,-116.9758103,32.7537922,11.25,15.66,15-20%,No,0.044,40.49,11.21,66.23,8.901,25.33,314.14,33.62,0.00,0.00,124.2813352,27.69,629.59,44.29,0,0.00,2,13.52,0,0.00,0,0.00,0,0.00,23.53,2.90,7.34,44.91,49.15,4.88,49.03,5.14,13.90,10.3,40.31,1.4,9.00,27.7,40.94,9.5,51.87,17,45.46,37.44,3.88,30.90
6073009103,3679,San Diego,92110,San Diego,-117.1956419,32.7878017,11.25,15.65,15-20%,No,0.042,31.84,10.37,52.61,14.990,45.60,228.07,22.24,0.00,0.00,152.4887479,31.11,1578.26,84.52,0,0.00,13.2,56.74,0,0.00,10,85.78,0.1,1.34,35.11,4.32,32.41,28.83,23.14,3.54,17.08,5.51,17.83,3.7,13.59,2.1,14.88,24.5,35.44,10.4,59.12,14.1,31.01,25.08,2.60,14.02
6059099244,3730,Orange ,92646,Huntington Beach,-117.9754563,33.664956,11.25,15.64,15-20%,No,0.044,40.49,10.79,54.48,9.119,26.04,238.50,24.15,0.00,0.00,6303.589154,86.06,518.21,32.79,0.2,2.72,6.5,37.72,0,0.00,0,0.00,6,78.52,33.07,4.07,26.75,29.26,23.86,5.36,62.22,5.74,20.51,3,10.24,1,5.85,14.4,15.06,2.4,1.29,19.3,56.09,26.62,2.76,15.79
6085506701,3954,Santa Clara,95008,Campbell,-121.9793326,37.2706408,11.24,15.63,15-20%,No,0.038,22.34,10.37,52.61,21.542,65.65,479.23,51.02,0.40,30.92,129.3320551,28.30,1160.64,73.98,0,0.00,4,26.91,0,0.00,1,15.26,0,0.00,33.75,4.16,28.39,24.67,15.48,6.79,88.48,5.91,22.68,3.5,12.73,2.1,14.88,5.5,1.37,5.1,13.48,8.2,7.25,26.08,2.70,15.22
6079010503,5339,San Luis Obispo,93442,Morro Bay,-120.8585435,35.3950312,11.23,15.61,15-20%,No,0.035,16.94,NA,NA,1.490,5.08,531.48,55.98,74.86,74.20,6.556918872,7.35,307.28,12.75,3.3,33.58,10.35,50.13,0.05,25.76,5,55.01,0,0.00,30.11,3.71,19.94,29.7,24.64,2.78,6.75,6.25,26.83,7.7,30.87,3,22.52,31.7,47.53,7.5,33.82,20.3,60.24,29.20,3.03,19.08
6085507807,3219,Santa Clara,95014,Cupertino,-122.0405535,37.3124131,11.23,15.60,15-20%,No,0.035,16.94,10.37,52.61,8.573,24.38,550.81,57.65,0.00,0.00,427.2537754,48.33,1041.35,69.51,27.75,89.49,22.5,74.26,0.135,50.68,0,0.00,0,0.00,39.95,4.92,44.77,10.61,0.95,5.1,54.98,5.17,14.10,1.9,5.13,11.6,64.63,7.1,3.05,5.2,14.15,10.9,16.35,22.00,2.28,10.28
6085506101,4615,Santa Clara,95051,Santa Clara,-121.984583,37.3341541,11.23,15.59,15-20%,No,0.035,16.94,10.37,52.61,23.372,71.61,179.53,13.56,0.00,0.00,209.4599101,36.97,819.57,58.29,6.55,49.56,9.6,47.29,0.07,28.90,2,29.25,0,0.00,34.14,4.21,29.56,25.15,16.38,3.23,12.15,6.84,35.21,4.3,16.24,6.2,42.85,13,12.19,10.2,57.71,12.2,22.21,25.74,2.67,14.78
6055200706,3283,Napa ,94558,Napa,-122.3302221,38.3307724,11.23,15.58,15-20%,No,0.035,16.94,7.85958451,17.81,11.346,32.64,594.02,64.04,53.05,71.68,777.1154453,57.37,208.15,5.92,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,25.37,3.13,10.48,43.97,47.67,5.73,71.10,7.29,41.27,10.3,40.31,1.5,9.85,15.3,16.84,4.3,8.06,7,4.57,34.64,3.59,26.37
6073020024,4175,San Diego,92069,San Marcos,-117.124725,33.1471367,11.22,15.56,15-20%,No,0.048,60.88,10.37,52.61,16.400,49.82,230.75,22.84,0.00,0.00,38.27379579,16.54,330.83,14.70,1.75,24.28,1.5,8.85,0.01,8.56,4,48.80,0,0.00,26.74,3.29,12.67,19.18,7.12,5.33,61.58,4.85,11.28,11.7,44.26,7.7,49.70,22.6,31.60,7,28.77,16.2,41.03,32.87,3.41,23.72
6075035202,4322,San Francisco,94122,San Francisco,-122.5061466,37.7613974,11.22,15.55,15-20%,No,0.030,7.58,7.85958451,17.81,35.010,89.65,171.20,12.94,0.00,0.00,200.6775766,35.93,342.3,15.59,3,32.71,0,0.00,0,0.00,10,85.78,0,0.00,24.99,3.08,9.74,24.56,15.32,4.58,40.79,5.77,20.92,14.7,51.69,15.1,74.66,28.3,41.97,3.2,3.16,18.3,51.56,35.14,3.64,27.19
6073018802,8122,San Diego,92028,Fallbrook,-117.1998988,33.3337164,11.22,15.54,15-20%,No,0.048,60.88,7.85958451,17.81,5.349,14.72,223.85,18.54,2.35,46.26,53.6879612,19.92,808.86,57.39,0,0.00,25.75,78.09,0,0.00,6,63.17,0,0.00,31.85,3.92,24.02,29.58,24.41,3.95,24.98,6.25,26.83,4.4,16.83,3.6,26.97,20.3,27.37,10.1,56.83,11.9,20.73,27.58,2.86,16.96
6055201700,5373,Napa ,94508,Angwin,-122.4283032,38.5549587,11.21,15.53,15-20%,No,0.035,16.94,6.47894731,7.96,1.393,4.73,741.40,85.43,10.61,59.07,57.59275762,20.57,142.25,2.91,0,0.00,0.3,2.23,0.1,43.11,5,55.01,13,93.19,31.72,3.91,23.75,25.9,17.70,5.56,67.04,4.67,9.56,9.2,36.61,2.3,16.65,27.2,40.06,6.2,22.33,6.6,3.88,27.67,2.87,17.00
6059021921,4496,Orange ,92808,Anaheim,-117.7543976,33.8549585,11.20,15.51,15-20%,No,0.051,69.23,11.63,69.14,11.190,32.12,291.13,31.42,0.00,0.00,10257.95578,93.91,1497.72,82.89,0,0.00,0,0.00,0,0.00,1,15.26,0,0.00,37.09,4.57,37.37,21.17,9.43,6.25,81.24,6.93,36.33,2.2,6.43,0,0.00,6.7,2.56,4,6.38,9,9.47,23.65,2.45,12.08
6075047702,3824,San Francisco,94121,San Francisco,-122.4837889,37.7744602,11.20,15.50,15-20%,No,0.030,7.58,7.85958451,17.81,39.920,93.29,171.20,12.94,0.00,0.00,222.5521183,38.30,689.25,49.24,1,17.97,0,0.00,0,0.00,10,85.78,0,0.00,27.79,3.42,14.96,23.94,14.00,4.07,27.80,5.57,18.56,11.2,42.93,17.6,80.19,22.4,31.38,5.3,15.01,17,45.46,31.56,3.27,22.12
