NAME_HUC12,HUC12,ECOREGION2013L3_1STCODE,STATE_MAJ_2013,PHWA_HEALTH_NDX_ER_2016,PHWA_VULN_NDX_ER_2016,PHWA_LANDSC_SUBNDX_ER_2016,PHWA_HYDRO_SUBNDX_ER_2016,PHWA_GEO_SUBNDX_ER_2016,PHWA_HAB_SUBNDX_ER_2016,PHWA_BIO_SUBNDX_ER_2016,PHWA_WQ_SUBNDX_ER_2016,PHWA_LUVLN_SUBNDX_ER_2016,PHWA_WUVLN_SUBNDX_ER_2016,PHWA_WFVLN_SUBNDX_ER_2016,PHWA_HEALTH_NDX_ER_PCT_2016,PHWA_VULN_NDX_ER_PCT_2016,PHWA_LANDSC_SUBNDX_ER_PCT_2016,PHWA_HYDRO_SUBNDX_ER_PCT_2016,PHWA_GEO_SUBNDX_ER_PCT_2016,PHWA_HAB_SUBNDX_ER_PCT_2016,PHWA_BIO_SUBNDX_ER_PCT_2016,PHWA_WQ_SUBNDX_ER_PCT_2016,PHWA_LUVLN_SUBNDX_ER_PCT_2016,PHWA_WUVLN_SUBNDX_ER_PCT_2016,PHWA_WFVLN_SUBNDX_ER_PCT_2016,PHWA_HEALTH_NDX_ST_2016,PHWA_VULN_NDX_ST_2016,PHWA_LANDSC_SUBNDX_ST_2016,PHWA_HYDRO_SUBNDX_ST_2016,PHWA_GEO_SUBNDX_ST_2016,PHWA_HAB_SUBNDX_ST_2016,PHWA_BIO_SUBNDX_ST_2016,PHWA_WQ_SUBNDX_ST_2016,PHWA_LUVLN_SUBNDX_ST_2016,PHWA_WUVLN_SUBNDX_ST_2016,PHWA_WFVLN_SUBNDX_ST_2016,PHWA_HEALTH_NDX_ST_PCT_2016,PHWA_VULN_NDX_ST_PCT_2016,PHWA_LANDSC_SUBNDX_ST_PCT_2016,PHWA_HYDRO_SUBNDX_ST_PCT_2016,PHWA_GEO_SUBNDX_ST_PCT_2016,PHWA_HAB_SUBNDX_ST_PCT_2016,PHWA_BIO_SUBNDX_ST_PCT_2016,PHWA_WQ_SUBNDX_ST_PCT_2016,PHWA_LUVLN_SUBNDX_ST_PCT_2016,PHWA_WUVLN_SUBNDX_ST_PCT_2016,PHWA_WFVLN_SUBNDX_ST_PCT_2016
Wilbur Ditch-Tulare Lake Bed,180300122403,7,CA,0.58121187,0.138368267,0.601018365,0.385619921,0.695570265,0.873173701,0.350677096,NA,0.253788497,0.138220987,0.023095316,25.81453634,5.764411028,33.5839599,1.002506266,16.29072682,81.86397985,48.91640867,NA,12.78195489,81.95488722,4.511278195,0.634326038,0.205043224,0.6,0.390681964,0.669237323,0.877384864,NA,NA,0.25829759,0.333333387,0.023498695,14.14466131,31.96326062,7.738231917,0.344431688,5.028702641,53.15398887,NA,NA,62.47990815,96.34902411,13.70838117
Lower Blakeley Canal-Tulare Lake Bed,180300122404,7,CA,0.618653908,0.180779397,0.601722938,0.456452466,0.800241305,0.913758117,0.321094713,NA,0.25,0.100782925,0.191555266,41.10275689,25.06265664,35.0877193,3.759398496,44.11027569,86.14609572,41.79566563,NA,6.766917293,67.66917293,40.60150376,0.689250287,0.242632607,0.6,0.458066362,0.782313078,0.916621708,NA,NA,0.25,0.292519232,0.18537859,23.94948335,40.32146958,7.738231917,1.538461538,12.81285878,64.93506494,NA,NA,50.05740528,95.36165327,26.93455798
Upper Little Dry Creek,180400010101,6,CA,0.87018064,0.494805778,0.90361343,0.90688411,0.951101369,0.797169811,0.792134481,NA,0.5,0.009298919,0.975118414,76.38888889,99.03846154,69.55128205,92.84188034,69.65811966,23.09344791,84.82972136,NA,94.12393162,55.87606838,97.11538462,0.869794542,0.500026852,0.856663784,0.89756372,0.935848698,0.789101967,NA,NA,0.5,0.007570809,0.992509748,58.73708381,98.87485649,57.2445465,83.51320321,46.86567164,28.68738404,NA,NA,95.01722158,68.47301952,99.17336395
Lower Little Dry Creek,180400010102,6,CA,0.840328698,0.444067277,0.807201102,0.780529391,0.933961656,0.839622642,NA,NA,0.374589498,0.002906499,0.954705835,66.77350427,95.40598291,26.92307692,66.02564103,59.61538462,30.39742213,NA,NA,82.47863248,46.58119658,94.55128205,0.818656833,0.445477053,0.733997441,0.774707907,0.932678566,0.833243416,NA,NA,0.357083669,0.002320295,0.977027196,43.55912744,96.6934558,17.86452354,42.43398393,45.12055109,38.19573284,NA,NA,85.30424799,61.67623421,98.163031
Hildreth Creek,180400010201,6,CA,0.919136409,0.423661254,0.960640179,0.893837373,0.906973746,0.91509434,NA,NA,0.274973243,0.001078944,0.994931576,93.37606838,92.30769231,96.58119658,89.31623932,47.86324786,56.17615467,NA,NA,59.50854701,37.60683761,99.35897436,0.902204846,0.424076647,0.891779023,0.914043688,0.891279569,0.911717102,NA,NA,0.271364913,8.65029e-4,1,77.40528129,94.92537313,82.82433984,88.03673938,29.23076923,63.47402597,NA,NA,68.88633754,56.46383467,100
Little Dry Creek,180400010202,7,CA,0.867836763,0.408156202,0.905851991,0.785951152,0.911443258,0.868100649,NA,NA,0.273923932,0.01527975,0.935264923,97.24310777,95.4887218,96.74185464,95.23809524,81.45363409,80.60453401,NA,NA,35.33834586,11.77944862,97.99498747,0.834565075,0.39430548,0.847579629,0.735395965,0.882804445,0.872480259,NA,NA,0.273908355,0.035136821,0.873871265,46.70493685,87.39380023,44.89092997,31.89437428,27.27898967,49.23469388,NA,NA,69.85074627,79.58668197,90.53960964
Upper Cottonwood Creek,180400010203,7,CA,0.809429342,0.392936518,0.868497072,0.671600753,0.84473805,0.852881494,NA,NA,0.301523836,0.008077953,0.869207765,93.23308271,93.73433584,92.73182957,82.45614035,59.89974937,79.09319899,NA,NA,49.12280702,7.01754386,96.9924812,0.624930408,0.39885386,0.820828105,0.656249042,0.78980845,0.857766443,NA,0,0.35992702,0.023296396,0.813338163,13.15729047,88.86337543,27.27898967,16.71641791,13.5706085,44.99072356,NA,89.37920718,85.6946039,76.28013777,84.45464983
Lower Cottonwood Creek,180400010204,7,CA,0.70043088,0.261616088,0.633666944,0.617023105,0.830051329,0.720982143,NA,NA,0.342878609,0.073824756,0.3681449,72.93233083,64.66165414,54.88721805,45.86466165,54.13533835,43.32493703,NA,NA,65.6641604,51.87969925,70.42606516,0.544046402,0.290018312,0.624478899,0.595916909,0.769589499,0.730246702,NA,0,0.354617598,0.163964766,0.351472573,7.049368542,53.66245695,10.19517796,9.138920781,11.43513203,17.2309833,NA,89.37920718,85.05166475,90.81515499,38.48450057
Cottonwood Creek,180400010301,6,CA,0.82089831,0.419508073,0.830464082,0.894738654,0.961431496,0.962264151,0.455593167,NA,0.262486621,0.002219225,0.993818372,60.68376068,90.91880342,31.83760684,89.42307692,76.6025641,77.01396348,53.40557276,NA,51.70940171,44.23076923,99.14529915,0.890120369,0.420516996,0.765128749,0.885672138,0.948917432,0.960763157,NA,NA,0.260682456,8.68531e-4,1,69.96555683,94.35132032,20.41331803,79.95407577,55.43053961,76.83209647,NA,NA,63.94948335,56.5097589,100
Lost Lake-San Joaquin River,180400010302,7,CA,0.836183424,0.421566004,0.853206709,0.659490724,0.834622174,0.837662338,0.995935175,NA,0.363352995,0.004609528,0.89673549,95.4887218,97.24310777,90.97744361,75.68922306,55.63909774,75.8186398,99.07120743,NA,72.18045113,5.263157895,97.7443609,0.616147414,0.429086991,0.807143283,0.651893492,0.778647671,0.843052626,NA,0,0.438391087,0.011368901,0.837500985,12.42250287,95.43053961,24.93685419,16.05051665,12.4684271,40.70037106,NA,89.37920718,92.51435132,71.43513203,86.91159587
Scout Island-San Joaquin River,180400010303,7,CA,0.613725972,0.323834678,0.419752808,0.606484538,0.880542193,0.786931818,0.374918503,NA,0.474500994,0.085272885,0.411730156,37.84461153,82.70676692,4.010025063,39.59899749,71.17794486,67.00251889,51.70278638,NA,92.98245614,58.89724311,74.93734336,0.526155171,0.34741948,0.409830446,0.592372123,0.834566715,0.794006572,NA,0,0.514938131,0.135927494,0.391392813,6.222732491,74.8564868,2.365097589,8.748564868,18.55338691,29.52226345,NA,89.37920718,95.45350172,89.29965557,41.51549943
Bethany Cemetery-San Joaquin River,180400010304,7,CA,0.637759548,0.219036473,0.626370271,0.640790466,0.837159943,0.771712662,0.312764399,NA,0.343659649,0.063231895,0.250217874,47.86967419,45.61403509,52.13032581,60.90225564,56.14035088,62.46851385,40.55727554,NA,66.4160401,45.11278195,53.88471178,0.558892017,0.254956343,0.618621866,0.61941395,0.777131514,0.779292756,NA,0,0.343598665,0.179847625,0.241422738,8.03673938,43.39839265,9.667049369,11.54994259,12.26176808,26.66975881,NA,89.37920718,83.62801378,91.48105626,31.11366246
South Fork Little Panoche Creek,180400010401,6,CA,0.927793709,0.363915823,0.980195821,0.74923175,0.981747263,1,NA,NA,0.254,1.77e-6,0.838178095,95.72649573,68.16239316,98.61111111,56.41025641,92.84188034,100,NA,NA,39.95726496,4.487179487,79.7008547,0.904914022,0.380840586,0.9033756,0.742518751,0.973761736,1,NA,NA,0.253,1.42e-6,0.889468211,79.0815155,84.20206659,85.99311137,33.61653272,74.1216992,100,NA,NA,57.56601607,23.39839265,91.77956372
Mercey Creek,180400010402,6,CA,0.888867839,0.353253228,0.988286185,0.667615511,0.97975834,0.919811321,NA,NA,0.251783803,0,0.80797588,83.86752137,63.24786325,99.25213675,27.99145299,91.55982906,58.216971,NA,NA,34.18803419,1.816239316,75.21367521,0.864990157,0.368856945,0.908620788,0.663493819,0.971224313,0.916621708,NA,NA,0.251526065,0,0.855044769,56.67049369,80.98737084,87.50861079,18.163031,72.49138921,64.93506494,NA,NA,55.10907003,15.24684271,88.72560276
Upper Little Panoche Creek,180400010403,6,CA,0.735070664,0.370561996,0.964378601,0.479831153,0.932332572,0.985849057,0.313,NA,0.267,8.58e-6,0.84502858300000006,40.27777778,70.2991453,97.22222222,2.670940171,58.97435897,89.47368421,34.36532508,NA,53.41880342,8.547008547,80.66239316,0.819601653,0.386313432,0.893522309,0.473406678,0.92619144,0.985286184,NA,NA,0.264,6.88e-6,0.894690143,43.74282434,85.62571757,83.46727899,2.112514351,41.74512055,84.0445269,NA,NA,65.67164179,30.33295063,92.12399541
Lower Little Panoche Creek,180400010404,6,CA,0.696458069,0.399371463,0.914775401,0.615509697,0.780677412,0.962264151,0.209063682,NA,0.392462456,0.045560029,0.760091905,33.44017094,83.44017094,79.05982906,15.06410256,19.65811966,77.01396348,23.99380805,NA,85.25641026,72.64957265,68.16239316,0.812357949,0.409822993,0.854649395,0.608440821,0.825578421,0.960763157,NA,NA,0.401122533,0.011069063,0.817277383,42.54879449,91.89437428,54.71871412,10.24110218,17.7956372,76.83209647,NA,NA,89.82778416,71.25143513,84.86796785
West Fork Chowchilla River,180400010501,5,CA,0.756774842,0.40816291,0.763577198,0.915500852,0.831902922,0.666666667,0.60622657,NA,0.250734991,0.062829686,0.910924052,48.65319865,85.69023569,12.96296296,88.72053872,36.7003367,43.77104377,43.31450094,NA,60.60606061,87.37373737,92.08754209,0.889133564,0.374448822,0.848257766,0.925373892,0.930040761,0.852861837,NA,NA,0.250508688,0.005768795,0.867068983,69.39150402,82.64064294,45.78645235,90.92996556,43.65097589,43.5528757,NA,NA,52.16991963,67.02640643,89.80482204
Middle Fork Chowchilla River,180400010502,6,CA,0.897443146,0.372338112,0.892383046,0.934289523,0.937628315,0.825471698,NA,NA,0.255351409,0.002377827,0.859285098,86.96581197,71.47435897,60.8974359,97.54273504,61.53846154,27.17508056,NA,NA,43.58974359,44.97863248,82.47863248,0.878234652,0.383990669,0.850721639,0.924470491,0.919216879,0.818529599,NA,NA,0.254578196,0.0019706899999999998,0.895423121,63.05396096,84.91389208,49.02411022,90.72330654,38.43857635,34.69387755,NA,NA,59.21928817,60.75774971,92.19288175
East Fork Chowchilla River,180400010503,5,CA,0.774134235,0.383644216,0.780082757,0.900660815,0.859179052,0.555555556,0.775192997,NA,0.257349915,0.028331336,0.865251397,51.85185185,78.61952862,16.16161616,78.61952862,45.45454545,27.94612795,67.98493409,NA,68.51851852,82.65993266,86.36363636,0.875253523,0.36391252,0.844226731,0.911578942,0.941392638,0.803815783,NA,NA,0.255086884,0.0023103909999999997,0.834340285,61.37772675,79.49483352,40.1836969,87.39380023,50.14925373,31.9109462,NA,NA,59.54075775,61.6532721,86.65901263
Striped Rock Creek,180400010504,6,CA,0.910307967,0.409224154,0.900064357,0.967799987,0.874828007,0.933962264,0.874885217,NA,0.252378404,2.45086e-4,0.975048972,91.02564103,86.64529915,66.66666667,99.25213675,37.28632479,64.23200859,91.02167183,NA,36.53846154,29.05982906,96.9017094,0.900507037,0.416188607,0.858471364,0.96039842,0.851822842,0.931335524,NA,NA,0.252034754,1.9649400000000002e-4,0.996334574,76.28013777,93.34098737,59.33409874,95.79793341,21.19402985,68.66883117,NA,NA,56.18828932,48.95522388,99.35706085
Willow Creek-Chowchilla River,180400010505,6,CA,0.920494917,0.403841283,0.889703041,0.930928537,0.956328512,0.905660377,0.919854116,NA,0.274973243,6.83614e-4,0.935866993,93.91025641,85.14957265,59.08119658,97.11538462,72.86324786,51.98711063,95.04643963,NA,59.50854701,34.82905983,91.77350427,0.904217023,0.411526625,0.851362993,0.921230333,0.942366875,0.901907892,NA,NA,0.271364913,5.48079e-4,0.962666882,78.48450057,92.30769231,50.05740528,90.03444317,50.74626866,60.25046382,NA,NA,68.88633754,53.91504018,97.12973594
Upper South Fork Los Banos Creek,180400010601,6,CA,0.866272387,0.379784328,0.913495187,0.636486673,0.971711461,0.943396226,NA,NA,0.25,4.55e-6,0.889348428,74.78632479,74.35897436,78.41880342,19.23076923,84.72222222,67.45435016,NA,NA,24.67948718,6.623931624,85.25641026,0.850859336,0.393169189,0.866330661,0.634127611,0.961834337,0.941144735,NA,NA,0.25,3.65e-6,0.929503916,51.68771527,87.25602755,67.60045924,13.36394948,64.68427095,71.1038961,NA,NA,50.05740528,27.23306544,94.81056257
North Fork Los Banos Creek,180400010602,6,CA,0.88212539,0.340554539,0.886896285,0.680880297,0.960724979,1,NA,NA,0.257729813,0,0.763933803,80.66239316,58.44017094,56.73076923,32.26495726,76.06837607,100,NA,NA,47.22222222,1.816239316,68.8034188,0.869378842,0.356406045,0.850333503,0.679453298,0.947728569,1,NA,NA,0.256612949,0,0.812605185,58.59931114,77.29047072,48.72560276,20.43628014,54.78760046,100,NA,NA,61.17106774,15.24684271,84.31687715
Lower South Fork Los Banos Creek,180400010603,6,CA,0.874285697,0.359964251,0.890121868,0.68320057,0.970990163,0.952830189,NA,NA,0.25,0,0.829892754,78.20512821,65.81196581,59.50854701,33.01282051,84.29487179,71.6433942,NA,NA,24.67948718,1.816239316,77.88461538,0.861267435,0.376028451,0.852335805,0.681379558,0.960400431,0.950953946,NA,NA,0.25,0,0.878085352,55.20091848,83.09988519,51.54994259,20.68886338,63.51320321,73.84044527,NA,NA,50.05740528,15.24684271,90.95292767
Carrisalito Creek-Los Banos Creek,180400010604,6,CA,0.888872039,0.366128708,0.922085006,0.722451938,0.953404044,0.95754717,NA,NA,0.251783803,0,0.84660232,83.97435897,68.8034188,83.22649573,47.22222222,71.26068376,74.11385607,NA,NA,34.18803419,1.816239316,80.98290598,0.878020214,0.383316471,0.869655218,0.743032781,0.943534307,0.955858551,NA,NA,0.251526065,0,0.898423347,63.00803674,84.63834673,70.44776119,33.68541906,51.50401837,75.25510204,NA,NA,55.10907003,15.24684271,92.44546498
Los Banos Reservoir-Los Banos Creek,180400010605,6,CA,0.690093732,0.349069464,0.903514969,0.47685505500000003,0.85709582,0.948113208,0.265,NA,0.255,2.82e-5,0.792423397,32.37179487,62.28632479,69.12393162,2.243589744,32.47863248,69.3877551,30.18575851,NA,41.55982906,15.17094017,73.18376068,0.778110826,0.366605083,0.854196784,0.475096578,0.837100601,0.94604934,NA,NA,0.254,2.26e-5,0.845723143,38.82893226,80.13777268,54.25947187,2.204362801,18.82893226,72.54174397,NA,NA,58.43857635,36.85419059,87.55453502
Chapman Creek,180400010701,6,CA,0.908332599,0.411646423,0.918480488,0.919478064,0.970348589,0.985849057,0.747506796,NA,0.25,1.4454e-4,0.984794729,90.17094017,87.82051282,81.83760684,95.83333333,83.86752137,89.47368421,80.80495356,NA,24.67948718,25.32051282,98.07692308,0.930750501,0.414208544,0.868441947,0.909665433,0.959608439,0.985286184,NA,NA,0.25,1.15883e-4,0.992509748,92.14695752,92.85878301,69.66704937,86.77382319,62.9391504,84.0445269,NA,NA,50.05740528,45.97014925,99.17336395
Split Rock Creek-Chowchilla River,180400010702,6,CA,0.905922114,0.400167617,0.897921914,0.906423975,0.920264423,0.952830189,0.852,NA,0.252,6.08e-5,0.948063674,89.42307692,83.76068376,64.95726496,92.73504274,53.20512821,71.6433942,89.47368421,NA,36.53846154,19.23076923,93.91025641,0.902186431,0.406313892,0.852081647,0.899932304,0.905777828,0.950953946,NA,NA,0.252,4.87e-5,0.966858198,77.38231917,90.92996556,51.09070034,84.17910448,33.52468427,73.84044527,NA,NA,56.18828932,41.05625718,97.52009185
Raynor Creek-Chowchilla River,180400010703,7,CA,0.806491941,0.387704677,0.80986656,0.695132466,0.801405486,0.726055195,1,NA,0.301366333,0.049577343,0.812170353,92.98245614,93.48370927,87.46867168,87.46867168,44.61152882,44.58438287,100,NA,48.87218045,35.839599,94.98746867,0.735975153,0.418959705,0.77356545,0.668318151,0.766865706,0.735151307,NA,NA,0.351706432,0.143045995,0.762126686,34.87944891,94.09873708,21.17106774,18.85189437,11.20551091,17.99628942,NA,NA,84.68427095,89.62112514,79.12743972
Root Creek,180400010801,7,CA,0.637164758,0.244560043,0.666071934,0.640843314,0.738902875,0.502840909,NA,NA,0.288176487,0.022169966,0.423333675,47.61904762,58.64661654,64.160401,61.15288221,25.56390977,13.09823678,NA,NA,41.85463659,18.29573935,75.93984962,0.632088597,0.250705893,0.651961445,0.640286932,0.716757343,0.519348668,NA,NA,0.28815163,0.062404238,0.401561811,13.9380023,42.3880597,11.96326062,14.25947187,7.830080367,6.771799629,NA,NA,73.77726751,83.673938,42.50287026
Town of Trigo,180400010802,7,CA,0.654466265,0.239693403,0.636707163,0.625312825,0.837785008,0.518060065,NA,NA,0.314645519,0.041478938,0.362955753,56.64160401,55.13784461,56.14035088,50.87719298,56.64160401,14.10579345,NA,NA,52.88220551,30.32581454,69.4235589,0.640408836,0.256217137,0.625611486,0.621828783,0.780132592,0.534062485,NA,NA,0.314603427,0.107888965,0.346159019,15.06314581,43.71986223,10.24110218,11.94029851,12.60619977,7.073283859,NA,NA,79.17336395,87.8989667,38.18599311
Buttonwillow Slough-Lone Willow Slough,180400010803,7,CA,0.605501769,0.277553687,0.662467691,0.644673849,0.889993974,0.604301948,0.226071384,NA,0.294813148,0.295781326,0.242066586,34.3358396,68.6716792,62.15538847,64.9122807,74.93734336,20.40302267,29.72136223,NA,46.36591479,94.98746867,51.37844612,0.686419704,0.293713495,0.646942758,0.629794849,0.851500431,0.617440777,NA,NA,0.306930476,0.34062017,0.23358984,23.3065442,54.99425947,11.52698048,12.90470723,21.14810563,9.74025974,NA,NA,77.77267509,96.80826636,30.37887486
180400010804,180400010804,7,CA,0.671535437,0.200920249,0.796561966,0.662405295,0.948527525,0.781858766,0.168323634,NA,0.288176487,0.049422357,0.265161902,62.40601504,38.0952381,85.21303258,77.44360902,94.48621554,65.23929471,21.98142415,NA,41.85463659,35.58897243,58.14536341,0.773436126,0.217149997,0.749529824,0.64138217,0.913730542,0.789101967,NA,NA,0.28815163,0.10751531,0.255783051,38.25487945,34.51205511,19.01262916,14.44316877,36.11940299,28.68738404,NA,NA,73.77726751,87.83008037,32.2847302
Columbia Well,180400010805,7,CA,0.602175709,0.20766252,0.623754761,0.621702921,0.862872895,0.680397727,0.222150241,NA,0.28003217,0.095699657,0.247255733,33.33333333,40.35087719,49.87468672,48.62155388,65.16290727,33.24937028,28.48297214,NA,37.84461153,64.66165414,52.63157895,0.67518519,0.257605011,0.614964282,0.591832285,0.802934336,0.691009858,NA,NA,0.280012615,0.253899024,0.238903394,21.23995408,43.97244546,9.368541906,8.702640643,14.83352468,13.58998145,NA,NA,71.80252583,94.46613088,30.86107922
Lone Willow Slough-San Joaquin River,180400010806,7,CA,0.577040391,0.19585558,0.718715621,0.555166797,0.652666725,0.807224026,0.151428787,NA,0.273923932,0.071821266,0.241821541,22.30576441,33.83458647,75.68922306,21.80451128,9.273182957,71.03274559,18.88544892,NA,35.33834586,49.87468672,51.12781955,0.505860838,0.237008361,0.690507905,0.478724405,0.546446888,0.813624994,NA,0,0.273908355,0.203435266,0.233681462,5.143513203,39.12743972,14.90241102,2.388059701,1.469575201,33.74304267,NA,89.37920718,69.85074627,92.51435132,30.40183697
180400010901,180400010901,7,CA,0.845736432,0.418965954,0.921667778,0.694985531,0.898191768,0.868100649,NA,NA,0.251457114,0.005440747,1,95.98997494,96.9924812,97.99498747,87.21804511,77.19298246,80.60453401,NA,NA,9.273182957,5.764411028,100,0.817561841,0.405416367,0.86184903,0.675016146,0.86090193,0.872480259,NA,NA,0.253191381,0.015690144,0.947367575,43.3065442,90.63145809,63.14580941,19.72445465,22.68656716,49.23469388,NA,NA,57.72675086,73.7543054,96.18828932
Upper Dutchman Creek,180400010902,6,CA,0.874141954,0.416134359,0.914746311,0.687443275,0.932114079,0.962264151,NA,NA,0.25,0.021502597,0.976900479,78.0982906,89.63675214,78.95299145,34.72222222,58.86752137,77.01396348,NA,NA,24.67948718,65.06410256,97.22222222,0.864595348,0.41420455,0.862319519,0.698144702,0.937154016,0.960763157,NA,NA,0.25,0.005234214,0.987379438,56.5097589,92.8358209,63.76578645,23.90355913,47.62342135,76.83209647,NA,NA,50.05740528,66.4293915,98.87485649
Lower Dutchman Creek,180400010903,7,CA,0.702993043,0.367662971,0.793879304,0.706482945,0.793549859,0.518060065,NA,NA,0.36548503,0.017581468,0.719922414,74.18546366,90.47619048,84.46115288,88.22055138,40.85213033,14.10579345,NA,NA,72.93233083,15.03759398,91.47869674,0.663410916,0.406993903,0.75185339,0.686648727,0.68107906,0.534062485,NA,NA,0.495175041,0.050689235,0.675117435,18.69115959,91.09070034,19.19632606,21.74512055,5.556831228,7.073283859,NA,NA,94.69575201,82.3880597,68.65671642
Corbet Creek-Bear Creek,180400011001,6,CA,0.730636539,0.392258341,0.89316223,0.93211533,0.917527779,0.910377358,NA,0,0.25,9.75436e-4,0.925799587,39.63675214,79.7008547,61.85897436,97.43589744,51.92307692,54.24274973,NA,94.09448819,24.67948718,36.85897436,90.38461538,0.71658337,0.400658148,0.853200528,0.923204639,0.899699184,0.906812497,NA,0,0.25,7.82043e-4,0.951192402,30.81515499,89.27669346,52.88174512,90.44776119,31.59586682,61.73469388,NA,89.37920718,50.05740528,55.54535017,96.44087256
Bear Reservoir-Bear Creek,180400011002,6,CA,0.704473377,0.414991614,0.905700861,0.924791599,0.89545292,0.933962264,0.567,0,0.25,4.33e-5,0.994931576,34.93589744,88.88888889,71.9017094,96.68803419,45.19230769,64.23200859,65.78947368,94.09448819,24.67948718,17.41452991,99.35897436,0.717638283,0.416678229,0.861685531,0.917193576,0.877976786,0.931335524,NA,0,0.25,3.47e-5,1,31.13662457,93.61653272,62.87026406,89.00114811,25.94718714,68.66883117,NA,89.37920718,50.05740528,39.17336395,100
Upper Burns Creek,180400011101,6,CA,0.897067318,0.41376843,0.915260716,0.897873962,0.959672728,0.962264151,0.750265036,NA,0.251189202,2.52934e-4,0.989863153,86.64529915,88.46153846,79.48717949,90.38461538,74.89316239,77.01396348,81.26934985,NA,31.73076923,29.48717949,98.61111111,0.915775108,0.41628674,0.866462585,0.888984602,0.946890087,0.960763157,NA,NA,0.251017377,2.02787e-4,0.997640057,84.89092997,93.43283582,67.7152698,80.96440873,54.19058553,76.83209647,NA,NA,53.98392652,49.20780712,99.56371986
Lower Burns Creek,180400011102,6,CA,0.839964808,0.41523492,0.96282561,0.864277426,0.91352154,0.981132075,0.478067388,NA,0.255351409,4.90199e-4,0.989863153,66.66666667,89.1025641,97.00854701,83.01282051,50.74786325,87.3254565,55.72755418,NA,43.58974359,33.33333333,98.61111111,0.909391998,0.417448623,0.894111345,0.862731084,0.900343984,0.980381578,NA,NA,0.254578196,1.27616e-4,0.997640057,81.4695752,93.89207807,83.673938,73.22617681,31.71067738,82.56029685,NA,NA,59.21928817,46.63605052,99.56371986
Spicer Creek-San Luis Creek,180400011201,6,CA,0.855715598,0.341706997,0.906320357,0.7476264,0.999135183,0.985849057,0.64,NA,0.251,2.21e-8,0.773931766,71.36752137,59.08119658,72.43589744,55.98290598,99.46581197,89.47368421,72.29102167,NA,31.73076923,2.136752137,69.97863248,0.718478797,0.358770307,0.861905259,0.747115117,0.998087423,0.985286184,NA,0,0.251,1.77e-8,0.825293526,31.43513203,77.9793341,63.28358209,34.90241102,93.27210103,84.0445269,NA,89.37920718,53.98392652,16.02755454,85.55683123
